NAICS_2022_Code,NAICS_2022_Title,ISIC_Rev4_Code,ISIC_Rev4_Title,NACE_Rev2_Code,NACE_Rev2_Title,NACE_Rev21_Code,NACE_Rev21_Title,Mapping_Path,Mapping_Notes,NAICS_Partial,ISIC_Partial,NACE_Partial,NACE_Mapping_Type,NACE_Correspondence_Type,NACE_Common_Content,Mapping_Quality
"333618","Other Engine Equipment Manufacturing","2790","Manufacture of other electrical equipment","27.90","Manufacture of other electrical equipment","27.90","Manufacture of other electrical equipment","NAICS→ISIC→NACE2→NACE2.1","electric outboard motors ",true,true,false,"NACE Rev. 2 class  27.90 is mapped to NACE Rev. 2.1 classes  27.11, 27.90, 29.31, 32.99","11:11","- manufacture of miscellaneous electrical equipment other than motors, generators and transformers, batteries and accumulators, wires and wiring devices, lighting equipment or domestic appliances
- manufacture of battery chargers, solid-state
- manufacture of door opening and closing devices, electrical
- manufacture of electric bells
- manufacture of extension cords made from purchased insulated wire
- manufacture of ultrasonic cleaning machines (except laboratory and dental)
- manufacture of tanning beds
- manufacture of fuel cells, regulated and unregulated power supplies
- manufacture of uninterruptible power supplies (UPS)
- manufacture of surge suppressors (except for distribution level voltage)
- manufacture of appliance cords, extension cords, and other electrical cord sets with insulated wire and connectors
- manufacture of carbon and graphite electrodes, contacts, and other electrical carbon and graphite products 
- manufacture of particle accelerators
- manufacture of electrical capacitors, resistors, condensers and similar components
- manufacture of electromagnets
- manufacture of sirens
- manufacture of electronic scoreboards
- manufacture of electrical signs
- manufacture of electrical signalling equipment such as traffic lights and pedestrian signalling equipment
- manufacture of electrical insulators (except glass or porcelain)
- manufacture of electrical welding and soldering equipment, including hand-held soldering irons
- manufacture of on-board chargers for motor vehicles
- manufacture of assembled cables, fitted with connectors
- manufacture of charging facilities for cars","direct"
"333618","Other Engine Equipment Manufacturing","2790","Manufacture of other electrical equipment","27.90","Manufacture of other electrical equipment","29.31","Manufacture of electrical and electronic equipment for motor vehicles","NAICS→ISIC→NACE2→NACE2.1","electric outboard motors ",true,true,false,"NACE Rev. 2 class  27.90 is mapped to NACE Rev. 2.1 classes  27.11, 27.90, 29.31, 32.99","11:11","- manufacture of inverter modules and fuel cells for cars","direct"
"333618","Other Engine Equipment Manufacturing","2790","Manufacture of other electrical equipment","27.90","Manufacture of other electrical equipment","32.99","Other manufacturing n.e.c.","NAICS→ISIC→NACE2→NACE2.1","electric outboard motors ",true,true,false,"NACE Rev. 2 class  27.90 is mapped to NACE Rev. 2.1 classes  27.11, 27.90, 29.31, 32.99","11:11","- manufacture of electronic cigarettes (vapes)","direct"
"333618","Other Engine Equipment Manufacturing","2811","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","28.11","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","28.11","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","NAICS→ISIC→NACE2→NACE2.1","except automotive diesel engines, motorcycle engines and electric outboard boat motors",true,true,false,"NACE Rev. 2 class  28.11 is mapped to NACE Rev. 2.1 classes  28.11, 29.32, 30.91","9:8","- manufacture of internal combustion piston engines, except motor vehicle, aircraft and cycle propulsion engines:
  • marine engines
  • railway engines
- manufacture of parts suitable for use solely or principally with internal combustion engines, e.g. pistons, piston rings, carburettors and such for internal combustion engines, diesel engines, except for motor vehicles
- manufacture of inlet and exhaust valves of internal combustion engines
- manufacture of turbines and parts thereof:
  • steam turbines and other vapour turbines
  • hydraulic turbines, waterwheels and regulators thereof
  • wind turbines and mills
  • gas turbines, except turbojets or turbo propellers for aircraft propulsion
- manufacture of boiler-turbine sets
- manufacture of turbine-generator sets, consisting of a turbine and a generator mounted together
- manufacture of engines for industrial application
- factory overhaul of ship and boat engines","direct"
"333618","Other Engine Equipment Manufacturing","2811","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","28.11","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","29.32","Manufacture of other parts and accessories for motor vehicles","NAICS→ISIC→NACE2→NACE2.1","except automotive diesel engines, motorcycle engines and electric outboard boat motors",true,true,false,"NACE Rev. 2 class  28.11 is mapped to NACE Rev. 2.1 classes  28.11, 29.32, 30.91","9:8","- manufacture of pistons, piston rings and carburettors for motor vehicles","direct"
"333618","Other Engine Equipment Manufacturing","2811","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","28.11","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","30.91","Manufacture of motorcycles","NAICS→ISIC→NACE2→NACE2.1","except automotive diesel engines, motorcycle engines and electric outboard boat motors",true,true,false,"NACE Rev. 2 class  28.11 is mapped to NACE Rev. 2.1 classes  28.11, 29.32, 30.91","9:8","- manufacture of pistons, piston rings and 		carburettors for motorcycles","direct"
"333618","Other Engine Equipment Manufacturing","2910","Manufacture of motor vehicles","29.10","Manufacture of motor vehicles","29.10","Manufacture of motor vehicles","NAICS→ISIC→NACE2→NACE2.1","automotive diesel engines",true,true,false,"NACE Rev. 2 class  29.10 is mapped to NACE Rev. 2.1 class  29.10","11:11","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"333618","Other Engine Equipment Manufacturing","3091","Manufacture of motorcycles","30.91","Manufacture of motorcycles","30.91","Manufacture of motorcycles","NAICS→ISIC→NACE2→NACE2.1","motorcycle engines",true,true,false,"NACE Rev. 2 class  30.91 is mapped to NACE Rev. 2.1 classes  30.91, 30.92","9:8","- manufacture of motorcycles and mopeds
- manufacture of engines for motorcycles
- manufacture of sidecars for motorcycles
- manufacture of parts and accessories for motorcycles, e.g. brakes, gear boxes, clutches, road wheels, silencers and exhaust pipes, and parts thereof","direct"
"333618","Other Engine Equipment Manufacturing","3091","Manufacture of motorcycles","30.91","Manufacture of motorcycles","30.92","Manufacture of bicycles and invalid carriages","NAICS→ISIC→NACE2→NACE2.1","motorcycle engines",true,true,false,"NACE Rev. 2 class  30.91 is mapped to NACE Rev. 2.1 classes  30.91, 30.92","9:8","- manufacture of bicycles with an auxiliary electric motor","direct"
"333912","Air and Gas Compressor Manufacturing","2813","Manufacture of other pumps, compressors, taps and valves","28.13","Manufacture of other pumps and compressors","28.13","Manufacture of other pumps and compressors","NAICS→ISIC→NACE2→NACE2.1","except airless paint spraying systems, manual pump sprayers",true,true,false,"NACE Rev. 2 class  28.13 is mapped to NACE Rev. 2.1 class  28.13","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"333912","Air and Gas Compressor Manufacturing","2813","Manufacture of other pumps, compressors, taps and valves","28.14","Manufacture of other taps and valves","28.14","Manufacture of other taps and valves","NAICS→ISIC→NACE2→NACE2.1","except airless paint spraying systems, manual pump sprayers",true,true,false,"NACE Rev. 2 class  28.14 is mapped to NACE Rev. 2.1 class  28.14","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"333912","Air and Gas Compressor Manufacturing","2819","Manufacture of other general-purpose machinery","28.25","Manufacture of non-domestic cooling and ventilation equipment","28.25","Manufacture of non-domestic air conditioning equipment","NAICS→ISIC→NACE2→NACE2.1","airless paint spraying systems, manual pump sprayers",true,true,false,"NACE Rev. 2 class  28.25 is mapped to NACE Rev. 2.1 classes  28.25, 29.32","9:8","- manufacture of refrigerating or freezing non-domestic equipment
- manufacture of air-conditioning machines, except for motor vehicles
- manufacture of non-domestic fans
- manufacture of heat exchange units
- manufacture of machinery for liquefying air or other gas
- manufacture of attic ventilation fans, e.g. gable fans, roof ventilators
- manufacture of evaporators and condensers for non-domestic refrigerators","direct"
"333912","Air and Gas Compressor Manufacturing","2819","Manufacture of other general-purpose machinery","28.25","Manufacture of non-domestic cooling and ventilation equipment","29.32","Manufacture of other parts and accessories for motor vehicles","NAICS→ISIC→NACE2→NACE2.1","airless paint spraying systems, manual pump sprayers",true,true,false,"NACE Rev. 2 class  28.25 is mapped to NACE Rev. 2.1 classes  28.25, 29.32","9:8","- manufacture of air-conditioning machines for motor vehicles","direct"
"333912","Air and Gas Compressor Manufacturing","2819","Manufacture of other general-purpose machinery","28.29","Manufacture of other general-purpose machinery n.e.c.","28.29","Manufacture of other general-purpose machinery n.e.c.","NAICS→ISIC→NACE2→NACE2.1","airless paint spraying systems, manual pump sprayers",true,true,false,"NACE Rev. 2 class  28.29 is mapped to NACE Rev. 2.1 classes  28.29, 28.93","2:2","- manufacture of weighing machinery (other than sensitive laboratory balances), including weight-operated counting or checking machines, e.g. household and shop scales, platform scales, scales for continuous weighing, weighbridges, weighing machines
- manufacture of filtering or purifying machinery and apparatus for liquids, e.g. for oil, fuel 
- manufacture of equipment for projecting, dispersing or spraying liquids or powders:
  • spray guns, fire extinguishers, sandblasting machines, steam cleaning machines etc.
- manufacture of packing and wrapping machinery:
  • filling, closing, sealing, capsuling or labelling machines etc.
- manufacture of cleaning machines (including dishwashers) for non-domestic use
- manufacture of machinery for cleaning or drying bottles and for aerating beverages
- manufacture of distilling or rectifying plant for petroleum refineries, chemical industries, beverage industries etc.
- manufacture of gas generators
- manufacture of calendering or other rolling machines and cylinders thereof (except for metal and glass)
- manufacture of centrifuges, including centrifugal dryers (except cream separators, clothes/tumble dryers and centrifuges of a kind used in laboratories)
- manufacture of gaskets and similar joints of metal sheeting combined with other materials or of two or more layers of metal
- manufacture of automatic goods vending machines
- manufacture of levels, tape measures and similar hand tools, machinists' precision tools (except optical)
- manufacture of non-electrical welding and soldering machinery and apparatus
- manufacture of cooling towers and similar for direct cooling by means of re-circulated water","direct"
"333912","Air and Gas Compressor Manufacturing","2819","Manufacture of other general-purpose machinery","28.29","Manufacture of other general-purpose machinery n.e.c.","28.93","Manufacture of machinery for food, beverage and tobacco processing","NAICS→ISIC→NACE2→NACE2.1","airless paint spraying systems, manual pump sprayers",true,true,false,"NACE Rev. 2 class  28.29 is mapped to NACE Rev. 2.1 classes  28.29, 28.93","2:2","- manufacture of machinery for filtering or purifying beverages","direct"
"333914","Measuring, Dispensing, and Other Pumping Equipment Manufacturing","2813","Manufacture of other pumps, compressors, taps and valves","28.13","Manufacture of other pumps and compressors","28.13","Manufacture of other pumps and compressors","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  28.13 is mapped to NACE Rev. 2.1 class  28.13","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
